CustomerID,TotalRevenueByCustomer_x,AveragePurchaseValue_x,AveragePurchaseFrequency_x,CustomerLifespanDays_x,TotalPurchases,TotalRevenueByCustomer_y,AveragePurchaseValue_y,AveragePurchaseFrequency_y,CustomerLifespanDays_y,CLTV
17438,56.25,18.75,1,0,11,56.25,18.75,1,0,0.0
17440,69.25,13.85,3,100,97,69.25,13.85,3,100,4155.0
17442,457.74,17.61,6,254,272,457.74,17.61,6,254,26837.64
17444,865.11,41.2,3,25,220,865.11,41.2,3,25,3090.0
17446,26.4,13.2,2,134,48,26.4,13.2,2,134,3537.6
17447,110.08,15.73,2,31,62,110.08,15.73,2,31,975.26
17448,-4287.63,-4287.63,1,0,-1,-4287.63,-4287.63,1,0,-0.0
17449,485.2,10.32,7,357,199,485.2,10.32,7,357,25789.68
17450,32010.34,457.29,32,357,13445,32010.34,457.29,32,357,5224080.96
17451,294.55,16.36,6,104,161,294.55,16.36,6,104,10208.64
17453,83.85,27.95,2,47,31,83.85,27.95,2,47,2627.3
17454,71.84,8.98,3,126,42,71.84,8.98,3,126,3394.44
17456,63.7,15.92,1,0,50,63.7,15.92,1,0,0.0
17457,63.15,31.58,2,213,121,63.15,31.58,2,213,13453.08
17458,50.2,7.17,1,0,30,50.2,7.17,1,0,0.0
17459,124.05,5.91,2,17,87,124.05,5.91,2,17,200.94
17460,43.73,6.25,4,190,22,43.73,6.25,4,190,4750.0
17461,149.8,6.24,3,7,138,149.8,6.24,3,7,131.04
17462,64.7,16.18,2,224,22,64.7,16.18,2,224,7248.64
17463,220.35,6.12,4,264,135,220.35,6.12,4,264,6462.72
17464,112.5,37.5,1,0,30,112.5,37.5,1,0,0.0
17466,120.89,13.43,2,68,71,120.89,13.43,2,68,1826.48
17469,596.1,21.29,5,188,252,596.1,21.29,5,188,20012.6
17470,350.26,15.23,5,323,614,350.26,15.23,5,323,24596.45
17472,128.06,4.0,3,108,81,128.06,4.0,3,108,1296.0
17475,29.88,9.96,1,0,36,29.88,9.96,1,0,0.0
17480,83.11,11.87,2,4,71,83.11,11.87,2,4,94.96
17481,223.96,14.93,4,90,262,223.96,14.93,4,90,5374.8
17483,136.6,22.77,3,118,56,136.6,22.77,3,118,8060.58
17486,42.2,21.1,1,0,16,42.2,21.1,1,0,0.0
17489,128.48,12.85,2,154,142,128.48,12.85,2,154,3957.8
17490,308.23,17.12,10,176,191,308.23,17.12,10,176,30131.2
17491,680.58,32.41,9,366,398,680.58,32.41,9,366,106758.54
17492,93.81,31.27,1,0,39,93.81,31.27,1,0,0.0
17495,131.57,16.45,2,31,59,131.57,16.45,2,31,1019.9
17496,59.4,29.7,1,0,12,59.4,29.7,1,0,0.0
17498,66.48,13.3,1,0,180,66.48,13.3,1,0,0.0
17499,107.9,17.98,1,0,167,107.9,17.98,1,0,0.0
17501,27.9,13.95,2,0,18,27.9,13.95,2,0,0.0
17502,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
17503,79.28,13.21,2,36,66,79.28,13.21,2,36,951.12
17504,600.86,20.03,7,116,316,600.86,20.03,7,116,16264.36
17505,292.26,22.48,2,44,126,292.26,22.48,2,44,1978.24
17506,19.8,19.8,1,0,4,19.8,19.8,1,0,0.0
17507,160.03,6.4,2,48,84,160.03,6.4,2,48,614.4
17508,142.4,23.73,1,0,116,142.4,23.73,1,0,0.0
17509,1252.49,17.4,8,6,703,1252.49,17.4,8,6,835.2
17510,111.64,15.95,1,0,88,111.64,15.95,1,0,0.0
17511,14313.52,73.03,37,371,10329,14313.52,73.03,37,371,1002482.81
17512,674.06,29.31,7,273,630,674.06,29.31,7,273,56011.41
17513,104.0,104.0,1,0,100,104.0,104.0,1,0,0.0
17514,18.74,4.69,1,0,7,18.74,4.69,1,0,0.0
17515,81.88,5.46,4,287,53,81.88,5.46,4,287,6268.08
17516,167.37,5.58,4,270,69,167.37,5.58,4,270,6026.4
17517,73.84,12.31,1,0,60,73.84,12.31,1,0,0.0
17519,303.38,21.67,6,351,286,303.38,21.67,6,351,45637.02
17520,121.46,20.24,1,0,48,121.46,20.24,1,0,0.0
17521,102.34,14.62,3,170,74,102.34,14.62,3,170,7456.2
17522,126.17,12.62,3,80,155,126.17,12.62,3,80,3028.8
17523,78.34,11.19,2,8,68,78.34,11.19,2,8,179.04
17524,25.75,12.88,1,0,19,25.75,12.88,1,0,0.0
17525,55.8,55.8,1,0,12,55.8,55.8,1,0,0.0
17526,253.6,42.27,3,286,89,253.6,42.27,3,286,36267.66
17527,234.02,19.5,4,165,139,234.02,19.5,4,165,12870.0
17528,759.13,12.65,10,70,493,759.13,12.65,10,70,8855.0
17530,491.59,5.72,8,364,359,491.59,5.72,8,364,16656.64
17531,126.6,25.32,1,0,28,126.6,25.32,1,0,0.0
17534,39.6,19.8,1,0,24,39.6,19.8,1,0,0.0
17535,47.9,11.98,1,0,38,47.9,11.98,1,0,0.0
17536,25.5,25.5,1,0,2,25.5,25.5,1,0,0.0
17537,134.63,7.92,2,274,90,134.63,7.92,2,274,4340.16
17540,184.8,23.1,3,308,57,184.8,23.1,3,308,21344.4
17542,25.45,6.36,1,0,53,25.45,6.36,1,0,0.0
17545,89.28,3.19,3,0,52,89.28,3.19,3,0,0.0
17548,9.54,4.77,2,140,-14,9.54,4.77,2,140,1335.6
17549,75.78,37.89,1,0,78,75.78,37.89,1,0,0.0
17550,45.05,7.51,2,46,15,45.05,7.51,2,46,690.92
17551,72.8,7.28,1,0,31,72.8,7.28,1,0,0.0
17552,213.73,19.43,2,301,119,213.73,19.43,2,301,11696.86
17554,749.33,28.82,5,147,625,749.33,28.82,5,147,21182.7
17555,73.51,4.59,2,315,55,73.51,4.59,2,315,2891.7
17556,24.9,24.9,1,0,6,24.9,24.9,1,0,0.0
17557,68.31,17.08,2,67,57,68.31,17.08,2,67,2288.72
17560,60.42,15.1,4,155,58,60.42,15.1,4,155,9362.0
17561,32.1,3.21,1,0,32,32.1,3.21,1,0,0.0
17562,224.46,14.96,7,159,219,224.46,14.96,7,159,16650.48
17564,63.2,9.03,3,56,18,63.2,9.03,3,56,1517.04
17566,262.11,7.28,2,17,113,262.11,7.28,2,17,247.52
17567,502.88,17.34,9,365,363,502.88,17.34,9,365,56961.9
17569,61.65,12.33,1,0,14,61.65,12.33,1,0,0.0
17571,323.97,6.48,4,248,198,323.97,6.48,4,248,6428.16
17572,43.8,21.9,2,135,24,43.8,21.9,2,135,5913.0
17573,47.85,15.95,2,64,11,47.85,15.95,2,64,2041.6
17574,42.6,21.3,1,0,24,42.6,21.3,1,0,0.0
17576,854.4,9.29,18,357,521,854.4,9.29,18,357,59697.54
17578,63.3,31.65,1,0,34,63.3,31.65,1,0,0.0
17579,20.87,6.96,2,133,7,20.87,6.96,2,133,1851.36
17580,56.14,5.61,2,46,20,56.14,5.61,2,46,516.12
17581,2242.31,24.37,23,372,1184,2242.31,24.37,23,372,208509.72
17582,13.92,2.32,1,0,11,13.92,2.32,1,0,0.0
17584,455.8,41.44,2,120,176,455.8,41.44,2,120,9945.6
17585,181.17,3.94,4,229,488,181.17,3.94,4,229,3609.04
17588,565.9,113.18,3,132,354,565.9,113.18,3,132,44819.28
17589,632.43,11.1,4,180,435,632.43,11.1,4,180,7992.0
17590,387.4,8.61,3,38,169,387.4,8.61,3,38,981.54
17591,579.38,17.56,7,294,244,579.38,17.56,7,294,36138.48
17593,702.34,15.27,5,349,432,702.34,15.27,5,349,26646.15
17594,148.1,16.46,2,169,92,148.1,16.46,2,169,5563.48
17595,85.23,5.01,2,25,34,85.23,5.01,2,25,250.5
17596,600.78,10.73,7,345,713,600.78,10.73,7,345,25912.95
17597,509.68,36.41,1,0,454,509.68,36.41,1,0,0.0
17600,29.82,9.94,1,0,30,29.82,9.94,1,0,0.0
17601,7.5,7.5,1,0,6,7.5,7.5,1,0,0.0
17602,960.98,8.28,7,322,799,960.98,8.28,7,322,18663.12
17603,52.38,13.1,1,0,20,52.38,13.1,1,0,0.0
17604,41.4,4.6,2,95,16,41.4,4.6,2,95,874.0
17608,26.38,2.64,1,0,40,26.38,2.64,1,0,0.0
17609,232.14,5.05,5,287,122,232.14,5.05,5,287,7246.75
17611,765.93,6.84,14,331,544,765.93,6.84,14,331,31696.56
17612,317.93,13.25,6,244,348,317.93,13.25,6,244,19398.0
17613,953.44,14.23,15,283,532,953.44,14.23,15,283,60406.35
17614,77.6,4.56,1,0,47,77.6,4.56,1,0,0.0
17615,31.65,15.82,2,19,11,31.65,15.82,2,19,601.16
17618,211.2,12.42,3,357,84,211.2,12.42,3,357,13301.82
17619,40.08,2.86,1,0,22,40.08,2.86,1,0,0.0
17621,149.7,37.42,3,333,54,149.7,37.42,3,333,37382.58
17623,79.6,13.27,1,0,64,79.6,13.27,1,0,0.0
17624,141.76,15.75,2,204,107,141.76,15.75,2,204,6426.0
17625,358.62,6.08,4,239,239,358.62,6.08,4,239,5812.48
17629,374.83,12.09,6,354,315,374.83,12.09,6,354,25679.16
17630,44.85,14.95,2,63,15,44.85,14.95,2,63,1883.7
17631,71.26,11.88,3,231,76,71.26,11.88,3,231,8232.84
17633,236.08,14.76,5,89,116,236.08,14.76,5,89,6568.2
17634,537.56,7.47,9,301,199,537.56,7.47,9,301,20236.23
17636,25.82,8.61,2,11,16,25.82,8.61,2,11,189.42
17637,139.17,15.46,2,84,55,139.17,15.46,2,84,2597.28
17639,7.7,3.85,1,0,2,7.7,3.85,1,0,0.0
17642,132.8,22.13,2,57,110,132.8,22.13,2,57,2522.82
17644,528.6,13.55,11,321,353,528.6,13.55,11,321,47845.05
17646,245.39,17.53,3,146,67,245.39,17.53,3,146,7678.14
17648,320.7,17.82,3,189,93,320.7,17.82,3,189,10103.94
17649,131.25,13.12,2,4,71,131.25,13.12,2,4,104.96
17650,109.98,22.0,1,0,96,109.98,22.0,1,0,0.0
17651,782.14,14.76,11,166,696,782.14,14.76,11,166,26951.76
17652,822.81,17.51,14,256,418,822.81,17.51,14,256,62755.84
17653,33.71,8.43,2,9,38,33.71,8.43,2,9,151.74
17654,18.3,6.1,1,0,6,18.3,6.1,1,0,0.0
17655,313.83,18.46,6,326,209,313.83,18.46,6,326,36107.76
17656,296.56,19.77,4,55,236,296.56,19.77,4,55,4349.4
17658,131.24,21.87,3,201,186,131.24,21.87,3,201,13187.61
17659,638.85,18.79,10,369,375,638.85,18.79,10,369,69335.1
17660,16.45,3.29,1,0,7,16.45,3.29,1,0,0.0
17663,204.68,20.47,6,262,76,204.68,20.47,6,262,32178.84
17664,123.37,12.34,2,194,163,123.37,12.34,2,194,4787.92
17666,157.02,26.17,1,0,162,157.02,26.17,1,0,0.0
17667,451.6,17.37,5,232,222,451.6,17.37,5,232,20149.2
17668,30.0,30.0,1,0,24,30.0,30.0,1,0,0.0
17669,680.13,42.51,6,164,421,680.13,42.51,6,164,41829.84
17670,60.6,20.2,1,0,32,60.6,20.2,1,0,0.0
17671,318.82,21.25,6,350,142,318.82,21.25,6,350,44625.0
17672,459.83,22.99,3,266,254,459.83,22.99,3,266,18346.02
17673,265.17,5.76,6,319,275,265.17,5.76,6,319,11024.64
17674,119.46,14.93,2,294,145,119.46,14.93,2,294,8778.84
17675,4113.78,27.43,33,366,1686,4113.78,27.43,33,366,331299.54
17676,243.14,17.37,4,126,202,243.14,17.37,4,126,8754.48
17677,3403.86,55.8,22,367,2123,3403.86,55.8,22,367,450529.2
17678,40.35,13.45,1,0,32,40.35,13.45,1,0,0.0
17679,480.8,80.13,2,33,242,480.8,80.13,2,33,5288.58
17680,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
17682,523.32,21.81,6,358,268,523.32,21.81,6,358,46847.88
17684,77.25,19.31,1,0,35,77.25,19.31,1,0,0.0
17685,463.95,19.33,6,356,316,463.95,19.33,6,356,41288.88
17686,1117.04,18.02,6,295,558,1117.04,18.02,6,295,31895.4
17690,895.4,17.91,13,343,401,895.4,17.91,13,343,79860.69
17691,45.9,15.3,2,10,26,45.9,15.3,2,10,306.0
17692,169.6,14.13,4,139,208,169.6,14.13,4,139,7856.28
17693,35.34,8.84,1,0,85,35.34,8.84,1,0,0.0
17694,54.36,18.12,1,0,36,54.36,18.12,1,0,0.0
17695,59.16,19.72,1,0,48,59.16,19.72,1,0,0.0
17696,452.96,18.87,9,326,244,452.96,18.87,9,326,55364.58
17697,115.35,16.48,1,0,35,115.35,16.48,1,0,0.0
17698,30.0,30.0,1,0,24,30.0,30.0,1,0,0.0
17700,455.51,16.87,5,265,231,455.51,16.87,5,265,22352.75
17701,115.0,16.43,1,0,24,115.0,16.43,1,0,0.0
17702,490.03,35.0,5,335,349,490.03,35.0,5,335,58625.0
17703,216.38,16.64,3,103,146,216.38,16.64,3,103,5141.76
17704,194.4,32.4,2,71,80,194.4,32.4,2,71,4600.8
17705,349.12,13.43,9,298,238,349.12,13.43,9,298,36019.26
17706,2013.54,27.97,13,362,716,2013.54,27.97,13,362,131626.82
17708,62.0,10.33,2,137,16,62.0,10.33,2,137,2830.42
17709,59.85,29.92,1,0,3,59.85,29.92,1,0,0.0
17711,129.86,18.55,2,279,82,129.86,18.55,2,279,10350.9
17712,120.61,15.08,1,0,69,120.61,15.08,1,0,0.0
17715,326.4,326.4,1,0,384,326.4,326.4,1,0,0.0
17716,1043.7,21.74,10,238,590,1043.7,21.74,10,238,51741.2
17718,38.1,19.05,1,0,8,38.1,19.05,1,0,0.0
17719,1247.2,21.14,16,218,582,1247.2,21.14,16,218,73736.32
17720,252.82,21.07,3,199,98,252.82,21.07,3,199,12578.79
17722,414.71,18.03,4,270,340,414.71,18.03,4,270,19472.4
17723,444.5,222.25,2,14,110,444.5,222.25,2,14,6223.0
17724,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
17725,574.5,15.96,12,251,372,574.5,15.96,12,251,48071.52
17727,192.3,16.03,1,0,157,192.3,16.03,1,0,0.0
17728,489.15,15.29,4,83,257,489.15,15.29,4,83,5076.28
17730,1192.03,27.09,13,323,758,1192.03,27.09,13,323,113750.91
17731,194.2,16.18,5,104,74,194.2,16.18,5,104,8413.6
17732,36.9,18.45,1,0,4,36.9,18.45,1,0,0.0
17733,23.76,11.88,1,0,32,23.76,11.88,1,0,0.0
17734,172.71,17.27,3,180,93,172.71,17.27,3,180,9325.8
17735,2378.88,18.3,19,365,1514,2378.88,18.3,19,365,126910.5
17736,94.91,18.98,2,71,65,94.91,18.98,2,71,2695.16
17737,40.2,13.4,1,0,36,40.2,13.4,1,0,0.0
17738,502.05,25.1,4,263,219,502.05,25.1,4,263,26405.2
17739,492.84,49.28,7,349,201,492.84,49.28,7,349,120391.04
17742,104.34,20.87,2,219,22,104.34,20.87,2,219,9141.06
17744,543.36,16.47,6,355,780,543.36,16.47,6,355,35081.1
17746,12.6,12.6,1,0,6,12.6,12.6,1,0,0.0
17749,132.7,33.17,2,78,42,132.7,33.17,2,78,5174.52
17750,319.14,9.12,9,159,688,319.14,9.12,9,159,13050.72
17754,378.01,15.12,4,260,487,378.01,15.12,4,260,15724.8
17757,1158.12,7.06,29,371,673,1158.12,7.06,29,371,75958.54
17758,669.43,8.47,8,231,440,669.43,8.47,8,231,15652.56
17759,146.69,8.63,2,152,182,146.69,8.63,2,152,2623.52
17760,75.05,12.51,2,352,47,75.05,12.51,2,352,8807.04
17761,40.5,20.25,1,0,18,40.5,20.25,1,0,0.0
17764,176.68,11.04,2,161,90,176.68,11.04,2,161,3554.88
17765,27.75,4.62,2,46,7,27.75,4.62,2,46,425.04
17767,84.14,12.02,1,0,46,84.14,12.02,1,0,0.0
17768,268.48,16.78,3,158,189,268.48,16.78,3,158,7953.72
17769,999.22,15.14,11,308,421,999.22,15.14,11,308,51294.32
17770,263.75,37.68,5,84,38,263.75,37.68,5,84,15825.6
17771,75.74,4.73,2,267,55,75.74,4.73,2,267,2525.82
17772,33.9,3.39,2,0,11,33.9,3.39,2,0,0.0
17774,291.62,8.58,4,209,148,291.62,8.58,4,209,7172.88
17775,20.4,20.4,1,0,24,20.4,20.4,1,0,0.0
17777,114.45,3.27,3,76,105,114.45,3.27,3,76,745.56
17779,161.78,7.03,4,122,102,161.78,7.03,4,122,3430.64
17781,3.79,1.9,1,0,3,3.79,1.9,1,0,0.0
17783,37.2,4.65,2,175,66,37.2,4.65,2,175,1627.5
17785,13.2,13.2,1,0,8,13.2,13.2,1,0,0.0
17786,64.16,3.38,2,232,51,64.16,3.38,2,232,1568.32
17787,274.1,13.05,4,219,132,274.1,13.05,4,219,11431.8
17789,34.3,17.15,1,0,10,34.3,17.15,1,0,0.0
17790,379.11,10.83,13,338,169,379.11,10.83,13,338,47587.02
17791,43.35,14.45,1,0,9,43.35,14.45,1,0,0.0
17793,62.99,6.3,1,0,83,62.99,6.3,1,0,0.0
17795,78.9,7.89,2,85,110,78.9,7.89,2,85,1341.3
17796,212.65,13.29,4,329,44,212.65,13.29,4,329,17489.64
17797,199.96,8.0,3,160,120,199.96,8.0,3,160,3840.0
17799,621.2,6.4,10,339,381,621.2,6.4,10,339,21696.0
17800,250.7,11.94,8,297,169,250.7,11.94,8,297,28369.44
17802,101.48,5.34,3,290,122,101.48,5.34,3,290,4645.8
17805,11.97,5.98,1,0,13,11.97,5.98,1,0,0.0
17806,98.57,14.08,1,0,131,98.57,14.08,1,0,0.0
17809,460.97,32.93,10,357,263,460.97,32.93,10,357,117560.1
17811,1797.87,9.56,39,329,921,1797.87,9.56,39,329,122664.36
17812,133.68,6.08,4,356,63,133.68,6.08,4,356,8657.92
17813,423.09,4.6,5,57,224,423.09,4.6,5,57,1311.0
17816,10.63,2.66,3,300,10,10.63,2.66,3,300,2394.0
17817,233.59,21.24,3,273,19,233.59,21.24,3,273,17395.56
17819,329.21,36.58,5,189,133,329.21,36.58,5,189,34568.1
17824,51.84,25.92,1,0,168,51.84,25.92,1,0,0.0
17827,420.52,9.56,5,359,229,420.52,9.56,5,359,17160.2
17828,237.01,15.8,3,168,122,237.01,15.8,3,168,7963.2
17829,214.26,26.78,1,0,138,214.26,26.78,1,0,0.0
17830,131.5,16.44,3,287,46,131.5,16.44,3,287,14154.84
17831,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
17832,30.54,2.18,1,0,30,30.54,2.18,1,0,0.0
17835,105.09,7.01,3,21,142,105.09,7.01,3,21,441.63
17836,57.9,9.65,1,0,46,57.9,9.65,1,0,0.0
17837,513.85,10.71,9,121,151,513.85,10.71,9,121,11663.19
17838,483.58,16.12,6,346,534,483.58,16.12,6,346,33465.12
17839,77.36,6.45,1,0,43,77.36,6.45,1,0,0.0
17841,7734.2,4.85,138,372,4672,7734.2,4.85,138,372,248979.6
17843,35.9,5.13,1,0,22,35.9,5.13,1,0,0.0
17844,6.64,6.64,1,0,8,6.64,6.64,1,0,0.0
17848,154.3,17.14,4,88,22,154.3,17.14,4,88,6033.28
17849,163.05,27.18,3,70,11,163.05,27.18,3,70,5707.8
17850,1021.63,17.32,25,71,296,1021.63,17.32,25,71,30743.0
17852,20.55,4.11,2,0,9,20.55,4.11,2,0,0.0
17854,32.15,8.04,1,0,13,32.15,8.04,1,0,0.0
17855,80.16,16.03,1,0,80,80.16,16.03,1,0,0.0
17856,201.66,67.22,3,263,111,201.66,67.22,3,263,53036.58
17857,6046.22,465.09,9,362,4012,6046.22,465.09,9,362,1515263.22
17858,878.45,27.45,10,364,535,878.45,27.45,10,364,99918.0
17859,5.21,1.04,1,0,5,5.21,1.04,1,0,0.0
17860,29.63,2.47,1,0,23,29.63,2.47,1,0,0.0
17861,383.92,8.53,7,316,363,383.92,8.53,7,316,18868.36
17863,827.1,22.35,6,310,667,827.1,22.35,6,310,41571.0
17864,117.57,6.19,3,263,200,117.57,6.19,3,263,4883.91
17865,1562.02,21.4,20,334,842,1562.02,21.4,20,334,142952.0
17866,75.0,75.0,1,0,60,75.0,75.0,1,0,0.0
17867,-291.5,-18.22,4,173,-216,-291.5,-18.22,4,173,-12608.24
17869,109.48,12.16,4,261,44,109.48,12.16,4,261,12695.04
17870,202.06,4.3,9,133,215,202.06,4.3,9,133,5147.1
17871,22.36,11.18,1,0,52,22.36,11.18,1,0,0.0
17873,476.83,39.74,5,293,313,476.83,39.74,5,293,58219.1
17874,128.27,9.87,5,70,85,128.27,9.87,5,70,3454.5
17878,108.85,15.55,1,0,105,108.85,15.55,1,0,0.0
17880,131.6,21.93,1,0,106,131.6,21.93,1,0,0.0
17883,113.67,4.37,4,243,57,113.67,4.37,4,243,4247.64
17884,125.18,4.17,4,368,199,125.18,4.17,4,368,6138.24
17885,36.14,3.29,1,0,44,36.14,3.29,1,0,0.0
17886,146.51,8.62,3,218,79,146.51,8.62,3,218,5637.48
17887,17.95,8.98,1,0,13,17.95,8.98,1,0,0.0
17888,38.36,2.26,8,339,-120,38.36,2.26,8,339,6129.12
17889,54.27,13.57,2,110,18,54.27,13.57,2,110,2985.4
17890,120.9,6.36,2,39,102,120.9,6.36,2,39,496.08
17891,20.16,5.04,1,0,48,20.16,5.04,1,0,0.0
17892,23.7,3.95,1,0,16,23.7,3.95,1,0,0.0
17893,16.03,5.34,1,0,25,16.03,5.34,1,0,0.0
17894,175.41,5.01,8,295,66,175.41,5.01,8,295,11823.6
17895,47.61,5.95,1,0,65,47.61,5.95,1,0,0.0
17896,152.64,152.64,1,0,144,152.64,152.64,1,0,0.0
17897,91.62,4.16,3,201,37,91.62,4.16,3,201,2508.48
17898,14.25,2.85,2,122,13,14.25,2.85,2,122,695.4
17899,37.93,4.21,1,0,51,37.93,4.21,1,0,0.0
17901,19.93,3.99,1,0,6,19.93,3.99,1,0,0.0
17904,54.05,6.76,1,0,13,54.05,6.76,1,0,0.0
17905,212.55,42.51,4,302,143,212.55,42.51,4,302,51352.08
17906,16.95,16.95,1,0,1,16.95,16.95,1,0,0.0
17908,58.83,5.88,1,0,50,58.83,5.88,1,0,0.0
17911,62.2,12.44,1,0,24,62.2,12.44,1,0,0.0
17912,49.23,7.03,3,5,44,49.23,7.03,3,5,105.45
17913,32.35,3.24,2,297,17,32.35,3.24,2,297,1924.56
17914,34.66,2.89,1,0,38,34.66,2.89,1,0,0.0
17917,59.06,2.95,3,317,46,59.06,2.95,3,317,2805.45
17919,457.86,65.41,1,0,234,457.86,65.41,1,0,0.0
17920,887.68,6.88,17,369,369,887.68,6.88,17,369,43158.24
17921,176.08,5.68,4,202,84,176.08,5.68,4,202,4589.44
17924,708.09,88.51,5,361,333,708.09,88.51,5,361,159760.55
17925,244.08,244.08,1,0,72,244.08,244.08,1,0,0.0
17926,93.46,18.69,2,70,89,93.46,18.69,2,70,2616.6
17928,13.7,3.42,1,0,10,13.7,3.42,1,0,0.0
17929,136.0,136.0,1,0,16,136.0,136.0,1,0,0.0
17930,208.8,52.2,3,168,248,208.8,52.2,3,168,26308.8
17931,146.46,11.27,2,121,101,146.46,11.27,2,121,2727.34
17932,332.35,14.45,3,182,237,332.35,14.45,3,182,7889.7
17934,142.2,47.4,1,0,84,142.2,47.4,1,0,0.0
17935,16.15,2.69,1,0,13,16.15,2.69,1,0,0.0
17936,49.1,2.89,1,0,27,49.1,2.89,1,0,0.0
17937,1350.48,103.88,5,354,536,1350.48,103.88,5,354,183867.6
17939,14.49,3.62,1,0,11,14.49,3.62,1,0,0.0
17940,149.04,74.52,2,174,648,149.04,74.52,2,174,25932.96
17941,165.36,165.36,1,0,156,165.36,165.36,1,0,0.0
17946,28.43,4.74,1,0,35,28.43,4.74,1,0,0.0
17949,5745.69,441.98,13,272,3317,5745.69,441.98,13,272,1562841.28
17950,128.92,7.16,3,293,80,128.92,7.16,3,293,6293.64
17951,298.8,74.7,2,334,168,298.8,74.7,2,334,49899.6
17954,401.07,4.46,11,366,307,401.07,4.46,11,366,17955.96
17955,94.75,23.69,2,1,13,94.75,23.69,2,1,47.38
17957,10.05,2.51,1,0,14,10.05,2.51,1,0,0.0
17958,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
17960,14.29,2.38,1,0,8,14.29,2.38,1,0,0.0
17961,345.17,7.34,20,291,104,345.17,7.34,20,291,42718.8
17962,2.99,1.0,1,0,3,2.99,1.0,1,0,0.0
17964,82.95,4.61,2,341,31,82.95,4.61,2,341,3144.02
17965,507.0,9.57,12,332,245,507.0,9.57,12,332,38126.88
17966,248.8,17.77,5,224,606,248.8,17.77,5,224,19902.4
17967,4.41,1.47,1,0,3,4.41,1.47,1,0,0.0
17968,64.72,4.31,1,0,33,64.72,4.31,1,0,0.0
17969,7.5,7.5,1,0,6,7.5,7.5,1,0,0.0
17970,134.56,19.22,1,0,94,134.56,19.22,1,0,0.0
17972,30.5,4.36,1,0,7,30.5,4.36,1,0,0.0
17973,15.72,7.86,1,0,60,15.72,7.86,1,0,0.0
17974,167.29,4.65,3,195,94,167.29,4.65,3,195,2720.25
17975,767.24,13.46,12,351,262,767.24,13.46,12,351,56693.52
17976,47.75,3.67,1,0,15,47.75,3.67,1,0,0.0
17977,144.5,20.64,1,0,166,144.5,20.64,1,0,0.0
17978,176.52,44.13,1,0,440,176.52,44.13,1,0,0.0
17979,122.73,4.91,3,224,62,122.73,4.91,3,224,3299.52
17980,317.95,45.42,3,194,197,317.95,45.42,3,194,26434.44
17984,34.13,2.84,1,0,36,34.13,2.84,1,0,0.0
17985,206.6,41.32,1,0,40,206.6,41.32,1,0,0.0
17987,59.25,19.75,1,0,65,59.25,19.75,1,0,0.0
17988,41.19,5.88,4,315,7,41.19,5.88,4,315,7408.8
17990,132.6,26.52,2,117,60,132.6,26.52,2,117,6205.68
17991,90.4,22.6,2,1,24,90.4,22.6,2,1,45.2
17994,155.84,10.39,3,169,90,155.84,10.39,3,169,5267.73
17997,178.57,5.1,9,90,288,178.57,5.1,9,90,4131.0
17999,94.26,4.49,2,329,71,94.26,4.49,2,329,2954.42
18001,79.03,7.18,2,74,112,79.03,7.18,2,74,1062.64
18004,27.9,3.99,1,0,10,27.9,3.99,1,0,0.0
18005,92.91,5.16,2,44,38,92.91,5.16,2,44,454.08
18006,41.0,20.5,1,0,16,41.0,20.5,1,0,0.0
18008,448.79,74.8,3,115,353,448.79,74.8,3,115,25806.0
18009,79.91,9.99,1,0,16,79.91,9.99,1,0,0.0
18010,34.4,11.47,1,0,8,34.4,11.47,1,0,0.0
18011,15.15,3.79,1,0,9,15.15,3.79,1,0,0.0
18013,34.77,4.97,1,0,77,34.77,4.97,1,0,0.0
18014,47.51,3.96,1,0,17,47.51,3.96,1,0,0.0
18015,23.01,2.3,1,0,21,23.01,2.3,1,0,0.0
18016,443.26,13.04,5,332,296,443.26,13.04,5,332,21646.4
18018,23.07,2.88,2,91,33,23.07,2.88,2,91,524.16
18022,92.98,2.66,1,0,99,92.98,2.66,1,0,0.0
18024,179.93,25.7,1,0,45,179.93,25.7,1,0,0.0
18027,41.78,5.97,1,0,33,41.78,5.97,1,0,0.0
18030,193.45,48.36,2,38,47,193.45,48.36,2,38,3675.36
18033,15.93,2.28,1,0,141,15.93,2.28,1,0,0.0
18034,36.86,1.94,2,0,51,36.86,1.94,2,0,0.0
18035,177.65,12.69,3,8,166,177.65,12.69,3,8,304.56
18036,60.75,3.8,3,213,31,60.75,3.8,3,213,2428.2
18037,3.9,1.95,2,109,2,3.9,1.95,2,109,425.1
18040,93.4,18.68,2,226,46,93.4,18.68,2,226,8443.36
18041,801.58,7.78,20,361,784,801.58,7.78,20,361,56171.6
18042,14.85,14.85,1,0,3,14.85,14.85,1,0,0.0
18043,115.22,4.61,3,342,64,115.22,4.61,3,342,4729.86
18044,474.59,16.37,9,356,202,474.59,16.37,9,356,52449.48
18045,45.15,4.51,1,0,58,45.15,4.51,1,0,0.0
18048,3.8,3.8,1,0,4,3.8,3.8,1,0,0.0
18050,38.4,19.2,1,0,16,38.4,19.2,1,0,0.0
